Data,Id_Marketing,Sessoes,Usuarios,Conversoes,Receita
2025-05-13,5,374,277,10,1825.73
2025-05-13,6,191,144,7,1227.58
2025-05-13,7,129,100,1,0.0
2025-05-14,1,1014,793,16,2521.18
2025-05-14,2,550,438,10,2464.1400000000003
2025-05-14,3,700,575,8,1525.78
2025-05-14,4,475,352,4,410.09000000000003
2025-05-14,5,332,254,10,2019.38
2025-05-14,6,176,153,5,705.48
2025-05-14,7,127,107,1,0.0
2025-05-15,1,887,658,11,2322.3599999999997
2025-05-15,2,616,516,13,2105.95
2025-05-15,3,707,558,8,1898.23
2025-05-15,4,596,545,5,677.8399999999999
2025-05-15,5,387,315,12,2654.96
2025-05-15,6,203,179,7,1648.34
2025-05-15,7,144,117,2,301.1
2025-05-16,1,982,765,13,3570.33
2025-05-16,2,826,667,17,3200.8900000000003
2025-05-16,3,891,682,11,2553.59
2025-05-16,4,634,571,6,971.49
2025-05-16,5,448,334,11,1752.79
2025-05-16,6,197,177,7,1375.35
2025-05-16,7,185,155,3,562.92
2025-05-17,1,1069,899,15,2313.9900000000002
2025-05-17,2,768,581,14,4294.28
2025-05-17,3,896,800,13,2964.51
2025-05-17,4,757,634,9,1648.19
2025-05-17,5,462,343,12,2927.02
2025-05-17,6,202,150,7,1374.16
2025-05-17,7,167,149,2,237.97
2025-05-18,1,999,862,17,4761.55
2025-05-18,2,783,683,19,3735.05
2025-05-18,3,682,587,9,1782.06
2025-05-18,4,613,544,7,1688.67
2025-05-18,5,462,393,13,1619.13
2025-05-18,6,201,182,6,1666.53
2025-05-18,7,150,132,2,141.66
2025-05-19,1,869,667,11,2197.04
2025-05-19,2,684,577,16,3881.61
2025-05-19,3,613,539,8,1182.51
2025-05-19,4,437,375,4,1184.58
2025-05-19,5,293,222,9,1098.39
2025-05-19,6,140,128,5,752.75
2025-05-19,7,115,105,2,835.1999999999999
2025-05-20,1,730,580,13,2382.1099999999997
2025-05-20,2,721,550,14,2661.09
2025-05-20,3,728,659,9,1522.95
2025-05-20,4,495,397,4,245.34
2025-05-20,5,381,296,11,2072.8399999999997
2025-05-20,6,159,127,5,655.33
2025-05-20,7,130,104,2,143.53
2025-05-21,1,766,635,13,2812.2999999999997
2025-05-21,2,611,457,11,1185.27
2025-05-21,3,770,580,11,2374.02
2025-05-21,4,620,502,7,1167.71
2025-05-21,5,453,363,12,2092.73
2025-05-21,6,166,136,6,1765.6
2025-05-21,7,157,117,2,318.0
2025-05-22,1,816,633,12,2656.92
2025-05-22,2,745,672,16,2816.3
2025-05-22,3,715,646,9,3121.3900000000003
2025-05-22,4,495,384,4,399.64
2025-05-22,5,489,414,15,3553.21
2025-05-22,6,227,200,8,1672.92
2025-05-22,7,145,133,2,267.61
2025-05-23,1,876,743,14,2574.66
2025-05-23,2,817,741,18,4742.81
2025-05-23,3,804,696,11,2825.24
2025-05-23,4,593,443,5,550.75
2025-05-23,5,469,413,13,2887.47
2025-05-23,6,161,135,5,732.51
2025-05-23,7,194,168,3,389.6
2025-05-24,1,920,803,15,3949.43
2025-05-24,2,733,588,13,2250.21
2025-05-24,3,927,715,10,2898.8199999999997
2025-05-24,4,653,529,6,970.45
2025-05-24,5,526,423,14,2068.51
2025-05-24,6,195,153,6,1048.4099999999999
2025-05-24,7,161,132,2,152.91
2025-05-25,1,1066,963,16,4016.17
2025-05-25,2,794,721,18,3073.43
2025-05-25,3,916,695,12,2626.77
2025-05-25,4,754,661,9,1002.49
2025-05-25,5,520,423,17,3367.53
2025-05-25,6,248,187,9,1598.33
2025-05-25,7,155,140,3,532.02
2025-05-26,1,807,667,13,2976.36
2025-05-26,2,552,486,11,2064.6400000000003
2025-05-26,3,774,646,9,1703.24
2025-05-26,4,498,420,5,1268.73
2025-05-26,5,335,272,9,1042.13
2025-05-26,6,177,158,5,1382.48
2025-05-26,7,119,99,1,0.0
2025-05-27,1,906,709,14,4149.97
2025-05-27,2,747,564,16,2808.91
2025-05-27,3,579,453,6,599.92
2025-05-27,4,527,409,5,1191.67
2025-05-27,5,399,331,12,2660.48
2025-05-27,6,175,159,5,955.1399999999999
2025-05-27,7,153,131,2,519.76
2025-05-28,1,1023,902,18,3724.35
2025-05-28,2,607,552,12,1589.99
2025-05-28,3,627,520,7,1370.0700000000002
2025-05-28,4,511,394,5,691.85
2025-05-28,5,427,322,13,3392.02
2025-05-28,6,170,151,6,1733.2
2025-05-28,7,137,106,2,211.74
2025-05-29,1,887,687,14,2531.9700000000003
2025-05-29,2,734,584,14,3087.08
2025-05-29,3,694,574,8,1701.38
2025-05-29,4,570,432,6,776.8299999999999
2025-05-29,5,422,323,12,1990.81
2025-05-29,6,153,125,5,769.29
2025-05-29,7,143,112,2,193.1
2025-05-30,1,1146,858,19,4676.31
2025-05-30,2,689,533,14,3276.3199999999997
2025-05-30,3,750,555,8,1912.19
2025-05-30,4,531,407,5,642.23
2025-05-30,5,450,337,14,2024.7
2025-05-30,6,188,146,8,1147.73
2025-05-30,7,121,90,2,840.0
2025-05-31,1,1185,1057,17,3976.23
2025-05-31,2,733,617,13,3690.31
2025-05-31,3,924,850,12,2542.55
2025-05-31,4,612,498,6,1151.03
2025-05-31,5,547,477,14,3379.5200000000004
2025-05-31,6,229,194,9,1934.03
2025-05-31,7,173,147,2,260.6
2025-06-01,1,1171,879,16,3155.0
2025-06-01,2,928,852,19,3825.67
2025-06-01,3,994,880,14,2123.23
2025-06-01,4,748,641,9,1760.0
2025-06-01,5,576,513,15,4265.14
2025-06-01,6,252,212,8,1282.33
2025-06-01,7,205,165,3,1345.64
2025-06-02,1,941,825,16,2511.85
2025-06-02,2,610,551,11,2732.49
2025-06-02,3,584,525,6,1820.58
2025-06-02,4,552,409,5,605.62
2025-06-02,5,489,408,14,3229.83
2025-06-02,6,207,163,6,911.73
2025-06-02,7,174,145,3,807.9699999999999
2025-06-03,1,806,680,12,1913.05
2025-06-03,2,621,531,12,1744.28
2025-06-03,3,714,584,9,2438.44
2025-06-03,4,532,480,5,1142.79
2025-06-03,5,405,327,10,2300.56
2025-06-03,6,206,161,7,1062.26
2025-06-03,7,143,125,2,134.32
2025-06-04,1,1030,888,15,2823.74
2025-06-04,2,711,618,16,4889.32
2025-06-04,3,864,670,13,2991.0299999999997
2025-06-04,4,663,566,7,1594.5800000000002
2025-06-04,5,565,452,16,3239.08
2025-06-04,6,202,160,7,2543.1
2025-06-04,7,162,144,2,364.55
2025-06-05,1,1081,949,17,3272.66
2025-06-05,2,856,667,20,5553.2
2025-06-05,3,857,740,10,1089.3500000000001
2025-06-05,4,707,633,7,1806.0
2025-06-05,5,612,498,20,3044.67
2025-06-05,6,232,204,8,1361.96
2025-06-05,7,178,135,3,458.74
2025-06-06,1,983,810,14,3642.8500000000004
2025-06-06,2,919,825,22,5632.97
2025-06-06,3,907,769,10,1659.3600000000001
2025-06-06,4,671,606,8,2389.52
2025-06-06,5,560,485,17,3262.4300000000003
2025-06-06,6,230,188,8,2130.61
2025-06-06,7,185,168,3,507.62
2025-06-07,1,1041,900,17,3980.64
2025-06-07,2,945,762,23,4991.79
2025-06-07,3,971,797,13,2698.1
2025-06-07,4,766,666,9,2617.06
2025-06-07,5,626,500,18,5531.88
2025-06-07,6,273,209,11,2927.64
2025-06-07,7,187,152,3,545.82
2025-06-08,1,1106,962,15,2672.31
2025-06-08,2,807,727,16,2962.58
2025-06-08,3,979,846,11,1677.8
2025-06-08,4,749,587,7,1282.38
2025-06-08,5,571,498,15,2375.7799999999997
2025-06-08,6,209,173,7,2121.4900000000002
2025-06-08,7,195,156,3,1302.3000000000002
2025-06-09,1,956,853,13,1812.88
2025-06-09,2,703,554,16,2689.14
2025-06-09,3,694,626,7,815.03
2025-06-09,4,516,432,6,1125.65
2025-06-09,5,439,328,12,3380.0
2025-06-09,6,191,169,6,834.3
2025-06-09,7,121,105,1,0.0
2025-06-10,1,949,765,14,2402.51
2025-06-10,2,527,473,11,2011.61
2025-06-10,3,615,560,7,1250.12
2025-06-10,4,615,545,6,859.8800000000001
2025-06-10,5,488,422,14,2634.0
2025-06-10,6,186,167,7,1432.9099999999999
2025-06-10,7,130,104,2,501.76
2025-06-11,1,991,780,15,3216.69
2025-06-11,2,799,605,17,3948.08
2025-06-11,3,848,682,11,3237.19
2025-06-11,4,586,514,7,1523.76
2025-06-11,5,475,384,16,2623.74
2025-06-11,6,197,175,8,1041.18
2025-06-11,7,167,134,3,547.2
2025-06-12,1,1020,901,16,3424.69
2025-06-12,2,962,783,20,3676.42
2025-06-12,3,892,768,11,2327.99
2025-06-12,4,599,531,7,1718.17
2025-06-12,5,579,528,16,4424.63
2025-06-12,6,253,191,11,2035.55
2025-06-12,7,200,174,3,485.7
2025-06-13,1,1106,906,18,3452.37
2025-06-13,2,690,535,13,4180.84
2025-06-13,3,984,779,11,1952.28
2025-06-13,4,664,506,6,559.12
2025-06-13,5,512,414,13,3273.87
2025-06-13,6,221,178,7,1217.0800000000002
2025-06-13,7,182,151,3,340.74
2025-06-14,1,1088,880,18,4433.61
2025-06-14,2,808,652,17,2686.32
2025-06-14,3,1114,834,14,2308.23
2025-06-14,4,661,526,6,1045.92
2025-06-14,5,580,436,15,3814.54
2025-06-14,6,255,232,10,3171.48
2025-06-14,7,183,145,3,193.9
2025-06-15,1,1264,1055,22,3609.38
2025-06-15,2,869,723,16,3453.82
2025-06-15,3,609,551,7,1903.5900000000001
2025-06-15,4,471,430,5,820.97
2025-06-15,5,574,425,15,2623.91
2025-06-15,6,232,210,8,1345.16
2025-06-15,7,165,127,2,436.68
2025-06-16,1,806,609,10,1645.01
2025-06-16,2,714,629,15,3379.08
2025-06-16,3,662,600,8,1353.26
2025-06-16,4,396,348,4,577.8
2025-06-16,5,334,258,10,1943.1299999999999
2025-06-16,6,166,147,5,1123.72
2025-06-16,7,111,88,1,0.0
2025-06-17,1,906,688,14,3166.2200000000003
2025-06-17,2,605,462,14,2454.39
2025-06-17,3,541,401,7,1977.25
2025-06-17,4,525,444,4,878.6500000000001
2025-06-17,5,418,369,13,2390.8900000000003
2025-06-17,6,128,99,4,308.28000000000003
2025-06-17,7,158,128,2,802.9499999999999
2025-06-18,1,868,644,13,1891.8000000000002
2025-06-18,2,604,525,13,2839.52
2025-06-18,3,665,606,8,1152.2
2025-06-18,4,574,502,6,1019.79
2025-06-18,5,424,313,11,3497.61
2025-06-18,6,199,154,6,1049.87
2025-06-18,7,123,95,2,106.84
2025-06-19,1,636,581,10,2110.74
2025-06-19,2,703,606,13,2445.3
2025-06-19,3,581,533,7,1214.15
2025-06-19,4,521,455,5,1048.29
2025-06-19,5,389,326,11,2303.02
2025-06-19,6,222,165,9,1847.65
2025-06-19,7,125,100,2,295.74
2025-06-20,1,803,724,12,1714.0
2025-06-20,2,818,718,16,2651.8199999999997
2025-06-20,3,870,663,11,2025.0900000000001
2025-06-20,4,633,544,6,1419.1999999999998
2025-06-20,5,507,384,15,2435.42
2025-06-20,6,200,177,7,1488.92
2025-06-20,7,153,133,2,151.49
2025-06-21,1,1123,922,17,3180.4
2025-06-21,2,739,619,17,3259.04
2025-06-21,3,1100,915,12,2079.92
2025-06-21,4,689,530,7,1337.4099999999999
2025-06-21,5,493,434,15,4290.320000000001
2025-06-21,6,206,172,8,1325.69
2025-06-21,7,163,122,3,555.69
2025-06-22,1,1111,895,17,4374.05
2025-06-22,2,993,900,19,4487.85
2025-06-22,3,865,704,10,2155.62
2025-06-22,4,629,501,6,1114.57
2025-06-22,5,544,459,18,3879.59
2025-06-22,6,204,160,7,1456.54
2025-06-22,7,180,158,2,217.2
2025-06-23,1,770,615,13,2814.01
2025-06-23,2,572,454,11,2007.84
2025-06-23,3,651,548,7,1247.29
2025-06-23,4,396,298,4,404.38
2025-06-23,5,305,279,7,920.88
2025-06-23,6,162,126,6,1135.62
2025-06-23,7,119,100,2,350.46
2025-06-24,1,785,655,10,2252.6
2025-06-24,2,570,445,11,1258.4
2025-06-24,3,639,527,8,1553.68
2025-06-24,4,402,337,4,855.94
2025-06-24,5,419,344,11,2683.25
2025-06-24,6,130,100,4,653.63
2025-06-24,7,146,129,2,168.43
2025-06-25,1,993,781,15,2855.6099999999997
2025-06-25,2,725,623,13,2829.63
2025-06-25,3,797,715,8,1337.0
2025-06-25,4,507,418,5,948.78
2025-06-25,5,435,368,13,2342.89
2025-06-25,6,181,151,6,1799.18
2025-06-25,7,140,125,2,186.72
2025-06-26,1,1055,959,17,4424.79
2025-06-26,2,688,530,15,2915.66
2025-06-26,3,749,661,8,1242.3700000000001
2025-06-26,4,407,365,4,1297.84
2025-06-26,5,363,311,10,2779.47
2025-06-26,6,174,139,6,1094.71
2025-06-26,7,161,140,2,335.90999999999997
2025-06-27,1,1060,786,18,2947.91
2025-06-27,2,822,732,17,2542.58
2025-06-27,3,968,850,13,4281.97
2025-06-27,4,515,415,5,629.8199999999999
2025-06-27,5,502,397,14,2769.23
2025-06-27,6,226,189,7,982.21
2025-06-27,7,155,141,2,714.24
2025-06-28,1,1139,988,14,3199.84
2025-06-28,2,789,664,18,3180.29
2025-06-28,3,930,753,13,2510.8799999999997
2025-06-28,4,637,501,7,1110.38
2025-06-28,5,577,436,15,2994.57
2025-06-28,6,294,258,10,1711.01
2025-06-28,7,209,158,4,883.4200000000001
2025-06-29,1,1145,1022,16,3827.47
2025-06-29,2,848,645,20,4437.04
2025-06-29,3,1036,935,12,2393.23
2025-06-29,4,694,556,6,969.1800000000001
2025-06-29,5,584,460,14,3643.52
2025-06-29,6,215,180,7,890.28
2025-06-29,7,154,125,2,181.08
2025-06-30,1,764,610,13,2590.9700000000003
2025-06-30,2,690,595,16,2337.5
2025-06-30,3,859,665,10,1888.67
2025-06-30,4,444,362,4,660.35
2025-06-30,5,377,299,12,1595.7
2025-06-30,6,134,111,4,558.5
2025-06-30,7,100,74,1,0.0
2025-07-01,1,900,798,14,2956.75
2025-07-01,2,701,554,13,3186.8900000000003
2025-07-01,3,622,536,7,1379.47
2025-07-01,4,683,580,7,1768.74
2025-07-01,5,449,332,13,2399.8399999999997
2025-07-01,6,200,162,6,671.25
2025-07-01,7,134,120,2,176.78
2025-07-02,1,811,639,10,2054.28
2025-07-02,2,654,562,14,2439.9300000000003
2025-07-02,3,794,641,10,1689.47
2025-07-02,4,693,554,6,2142.56
2025-07-02,5,496,396,13,2620.49
2025-07-02,6,166,139,6,1392.67
2025-07-02,7,162,145,2,229.4
2025-07-03,1,821,663,12,2304.89
2025-07-03,2,768,660,17,3095.17
2025-07-03,3,924,704,11,1939.56
2025-07-03,4,569,492,5,598.6899999999999
2025-07-03,5,477,418,11,2629.18
2025-07-03,6,200,152,6,1636.92
2025-07-03,7,118,88,2,246.58
2025-07-04,1,951,754,13,2651.87
2025-07-04,2,719,564,12,1610.17
2025-07-04,3,716,617,8,1792.5
2025-07-04,4,676,609,6,676.4300000000001
2025-07-04,5,556,476,15,3684.88
2025-07-04,6,205,174,8,1396.74
2025-07-04,7,165,142,2,413.86
2025-07-05,1,1038,884,15,2526.27
2025-07-05,2,854,696,16,4397.71
2025-07-05,3,942,708,11,2404.7400000000002
2025-07-05,4,839,766,8,1163.23
2025-07-05,5,653,538,18,2948.47
2025-07-05,6,209,188,7,785.45
2025-07-05,7,215,191,4,580.95
2025-07-06,1,1181,1012,18,4839.3
2025-07-06,2,717,611,14,2081.85
2025-07-06,3,889,698,9,1719.74
2025-07-06,4,629,524,6,1857.5
2025-07-06,5,452,351,13,3206.42
2025-07-06,6,177,132,6,1300.6599999999999
2025-07-06,7,177,155,3,780.93
2025-07-07,1,712,548,9,863.42
2025-07-07,2,541,488,10,2271.6
2025-07-07,3,670,550,9,1455.94
2025-07-07,4,426,369,4,441.64
2025-07-07,5,372,318,10,1964.94
2025-07-07,6,186,157,7,935.08
2025-07-07,7,78,64,1,0.0
2025-07-08,1,866,775,14,2545.91
2025-07-08,2,679,541,16,3149.34
2025-07-08,3,596,541,8,2004.84
2025-07-08,4,512,429,6,828.88
2025-07-08,5,448,351,14,2315.16
2025-07-08,6,147,109,5,627.37
2025-07-08,7,112,96,1,0.0
2025-07-09,1,747,650,10,2806.56
2025-07-09,2,555,422,12,3097.14
2025-07-09,3,768,608,9,2118.61
2025-07-09,4,628,522,6,1747.54
2025-07-09,5,393,337,10,1603.98
2025-07-09,6,162,127,5,874.72
2025-07-09,7,136,115,2,329.49
2025-07-10,1,828,663,11,2141.21
2025-07-10,2,562,496,12,2973.98
2025-07-10,3,868,647,11,3312.76
2025-07-10,4,488,447,5,773.2
2025-07-10,5,431,332,13,2632.29
2025-07-10,6,198,180,6,1132.11
2025-07-10,7,179,146,3,565.31
2025-07-11,1,961,855,12,2362.13
2025-07-11,2,852,708,17,3146.85
2025-07-11,3,712,543,10,1409.71
2025-07-11,4,653,493,6,823.87
2025-07-11,5,450,404,13,2848.2
2025-07-11,6,183,162,5,663.61
2025-07-11,7,177,143,3,420.64
2025-07-12,1,1026,815,16,2987.03
2025-07-12,2,858,749,20,4875.86
2025-07-12,3,937,703,13,2656.91
2025-07-12,4,515,460,4,849.5699999999999
2025-07-12,5,591,448,20,3518.02
2025-07-12,6,187,162,6,1051.59
2025-07-12,7,171,146,2,205.09
2025-07-13,1,1026,774,15,3554.0
2025-07-13,2,861,716,18,4627.889999999999
2025-07-13,3,981,874,12,2642.64
2025-07-13,4,649,586,6,799.47
2025-07-13,5,506,386,13,2189.78
2025-07-13,6,218,194,8,769.06
2025-07-13,7,181,139,3,123.93
2025-07-14,1,842,654,12,2181.78
2025-07-14,2,509,424,10,1756.07
2025-07-14,3,704,623,8,890.06
2025-07-14,4,460,343,4,747.25
2025-07-14,5,265,237,8,1756.54
2025-07-14,6,194,145,6,1053.55
2025-07-14,7,143,120,2,242.02
2025-07-15,1,786,705,10,2069.2599999999998
2025-07-15,2,683,577,13,2374.1
2025-07-15,3,914,830,11,1813.5
2025-07-15,4,457,413,4,359.54
2025-07-15,5,321,271,9,2099.08
2025-07-15,6,180,142,6,853.12
2025-07-15,7,159,144,2,214.98
2025-07-16,1,1000,841,16,2555.14
2025-07-16,2,684,552,15,4423.34
2025-07-16,3,637,488,7,1448.33
2025-07-16,4,567,470,5,605.27
2025-07-16,5,485,385,16,2867.94
2025-07-16,6,202,160,6,1008.72
2025-07-16,7,174,152,3,538.9
2025-07-17,1,983,797,15,3430.26
2025-07-17,2,671,505,13,3360.47
2025-07-17,3,808,735,9,2122.86
2025-07-17,4,525,465,6,792.98
2025-07-17,5,429,320,11,1966.0100000000002
2025-07-17,6,169,152,6,1647.33
2025-07-17,7,152,121,2,219.74
2025-07-18,1,1039,778,15,4019.48
2025-07-18,2,626,513,13,1663.77
2025-07-18,3,790,646,11,2546.38
2025-07-18,4,551,457,6,1287.98
2025-07-18,5,396,322,12,2513.49
2025-07-18,6,207,167,7,1180.6399999999999
2025-07-18,7,140,113,2,258.48
2025-07-19,1,965,848,12,2867.2000000000003
2025-07-19,2,740,572,15,3260.67
2025-07-19,3,1144,885,14,2807.88
2025-07-19,4,628,527,6,1510.16
2025-07-19,5,625,509,17,4214.91
2025-07-19,6,192,166,5,760.39
2025-07-19,7,178,158,2,252.69
2025-07-20,1,880,678,11,1626.98
2025-07-20,2,852,658,20,5231.12
2025-07-20,3,957,846,14,2112.37
2025-07-20,4,571,515,5,1046.66
2025-07-20,5,519,435,17,3736.56
2025-07-20,6,183,151,7,1276.19
2025-07-20,7,157,126,2,233.17
2025-07-21,1,698,560,11,2830.43
2025-07-21,2,573,479,12,3012.29
2025-07-21,3,677,592,9,1630.6
2025-07-21,4,409,337,3,948.21
2025-07-21,5,432,343,12,2366.23
2025-07-21,6,150,135,6,708.21
2025-07-21,7,130,116,2,262.57
2025-07-22,1,771,630,11,1837.09
2025-07-22,2,619,557,13,2151.5099999999998
2025-07-22,3,647,502,7,1061.6100000000001
2025-07-22,4,571,495,6,1424.1499999999999
2025-07-22,5,358,276,10,1997.13
2025-07-22,6,179,142,5,898.74
2025-07-22,7,151,118,2,303.22
2025-07-23,1,971,867,16,2768.64
2025-07-23,2,664,592,13,2760.65
2025-07-23,3,569,522,8,1190.0900000000001
2025-07-23,4,539,464,5,641.86
2025-07-23,5,384,310,12,3974.5200000000004
2025-07-23,6,158,130,6,685.49
2025-07-23,7,153,133,2,296.08
2025-07-24,1,1114,867,18,4143.84
2025-07-24,2,642,564,14,4586.33
2025-07-24,3,760,613,9,2002.74
2025-07-24,4,589,471,5,1176.4
2025-07-24,5,422,347,11,2320.4900000000002
2025-07-24,6,186,149,6,1154.48
2025-07-24,7,149,119,2,230.82
2025-07-25,1,1084,962,14,2917.38
2025-07-25,2,1005,823,21,4502.24
2025-07-25,3,930,708,13,3049.04
2025-07-25,4,665,579,6,1912.43
2025-07-25,5,466,387,14,2238.41
2025-07-25,6,158,131,6,697.4
2025-07-25,7,180,137,2,257.87
2025-07-26,1,1255,1014,18,3057.9
2025-07-26,2,779,595,17,3803.1
2025-07-26,3,991,739,14,1789.79
2025-07-26,4,612,507,6,1697.6399999999999
2025-07-26,5,572,470,19,3202.83
2025-07-26,6,250,224,8,1189.84
2025-07-26,7,206,186,3,420.67
2025-07-27,1,1133,1000,18,2920.42
2025-07-27,2,816,691,19,4781.58
2025-07-27,3,985,890,11,2390.77
2025-07-27,4,728,586,8,1967.3400000000001
2025-07-27,5,546,479,14,3507.3500000000004
2025-07-27,6,252,227,9,1351.6599999999999
2025-07-27,7,172,154,2,477.32
2025-07-28,1,685,555,10,1946.15
2025-07-28,2,545,496,11,1356.0
2025-07-28,3,647,530,7,1182.6
2025-07-28,4,432,358,4,751.15
2025-07-28,5,441,338,11,1862.63
2025-07-28,6,201,156,7,1702.2500000000002
2025-07-28,7,171,137,3,346.55
2025-07-29,1,912,711,15,2595.6
2025-07-29,2,627,530,14,1940.47
2025-07-29,3,839,748,12,1731.08
2025-07-29,4,533,411,4,704.37
2025-07-29,5,493,370,13,1556.76
2025-07-29,6,164,127,5,1418.8300000000002
2025-07-29,7,144,110,2,142.95
2025-07-30,1,810,650,13,2579.0600000000004
2025-07-30,2,719,631,16,3863.54
2025-07-30,3,795,632,9,1665.83
2025-07-30,4,488,401,5,1305.29
2025-07-30,5,432,396,12,3408.68
2025-07-30,6,178,137,6,1261.23
2025-07-30,7,140,126,2,207.22
2025-07-31,1,865,686,11,1951.72
2025-07-31,2,718,607,15,4133.54
2025-07-31,3,837,742,10,1698.31
2025-07-31,4,594,496,5,790.53
2025-07-31,5,491,379,12,2574.18
2025-07-31,6,179,143,5,690.49
2025-07-31,7,142,113,2,685.66
2025-08-01,1,937,787,14,2240.66
2025-08-01,2,743,667,18,3076.51
2025-08-01,3,827,748,9,1138.45
2025-08-01,4,626,544,5,677.45
2025-08-01,5,587,453,15,3915.32
2025-08-01,6,241,200,7,1067.68
2025-08-01,7,180,157,3,260.46999999999997
2025-08-02,1,1294,1093,17,3597.25
2025-08-02,2,834,750,17,4683.74
2025-08-02,3,1070,931,13,1390.13
2025-08-02,4,763,679,6,2019.85
2025-08-02,5,555,420,16,3024.42
2025-08-02,6,245,219,7,1344.0500000000002
2025-08-02,7,223,177,3,461.23
2025-08-03,1,1235,1121,17,4695.139999999999
2025-08-03,2,727,562,14,3645.9900000000002
2025-08-03,3,1056,814,14,2844.44
2025-08-03,4,724,622,7,1672.69
2025-08-03,5,658,525,17,4759.23
2025-08-03,6,244,212,9,1549.56
2025-08-03,7,166,149,3,258.12
2025-08-04,1,965,806,14,2567.8
2025-08-04,2,681,516,15,2747.46
2025-08-04,3,678,622,8,1473.04
2025-08-04,4,456,413,5,1089.01
2025-08-04,5,307,241,10,1605.88
2025-08-04,6,144,132,4,903.51
2025-08-04,7,152,138,2,339.56
2025-08-05,1,784,629,13,2108.6
2025-08-05,2,712,565,16,3773.37
2025-08-05,3,628,495,7,915.52
2025-08-05,4,525,452,6,870.72
2025-08-05,5,437,326,14,2555.19
2025-08-05,6,198,181,6,1500.83
2025-08-05,7,157,116,2,206.0
2025-08-06,1,836,714,10,1926.6200000000001
2025-08-06,2,671,537,14,3753.71
2025-08-06,3,745,554,9,1740.47
2025-08-06,4,608,535,7,721.89
2025-08-06,5,419,375,10,2790.1
2025-08-06,6,183,144,5,1331.56
2025-08-06,7,129,106,2,316.94
2025-08-07,1,773,659,9,1493.9099999999999
2025-08-07,2,804,644,17,3722.29
2025-08-07,3,711,593,9,1565.57
2025-08-07,4,686,596,7,1234.33
2025-08-07,5,489,434,14,2867.05
2025-08-07,6,210,192,7,863.12
2025-08-07,7,146,122,2,737.62
2025-08-08,1,967,838,13,2493.67
2025-08-08,2,755,646,14,3769.93
2025-08-08,3,898,791,13,1759.79
2025-08-08,4,609,508,6,1166.82
2025-08-08,5,423,351,11,1525.89
2025-08-08,6,218,168,6,1604.77
2025-08-08,7,170,151,2,218.51
2025-08-09,1,1231,944,16,4281.03
2025-08-09,2,806,704,15,3394.87
2025-08-09,3,912,817,10,1631.96
2025-08-09,4,622,489,6,983.83
2025-08-09,5,513,452,15,2186.66
2025-08-09,6,228,173,8,1287.62
2025-08-09,7,185,170,2,313.96
2025-08-10,1,1057,837,15,3739.62
2025-08-10,2,819,644,18,3590.3
2025-08-10,3,746,654,9,1101.25
2025-08-10,4,648,579,6,2169.79
2025-08-10,5,547,412,17,3021.66
2025-08-10,6,236,188,7,743.0600000000001
2025-08-10,7,172,136,2,537.58
2025-08-11,1,728,662,10,1675.28
2025-08-11,2,624,471,14,3941.53
2025-08-11,3,664,524,8,1360.1
2025-08-11,4,527,416,5,528.9300000000001
2025-08-11,5,447,342,11,2381.94
2025-08-11,6,168,133,6,1407.0399999999997
2025-08-11,7,180,139,3,324.61
2025-08-12,1,819,712,11,2628.06
2025-08-12,2,541,445,10,3747.14
2025-08-12,3,733,623,10,1263.27
2025-08-12,4,624,546,6,1182.8400000000001
2025-08-12,5,379,282,11,1732.94
2025-08-12,6,194,170,7,1618.33
2025-08-12,7,108,98,1,0.0
2025-08-13,1,882,803,13,3347.52
2025-08-13,2,744,656,15,2720.97
2025-08-13,3,796,681,10,2648.64
2025-08-13,4,448,389,5,1508.6599999999999
2025-08-13,5,409,342,13,3280.37
2025-08-13,6,166,130,5,883.06
2025-08-13,7,125,109,2,752.1
2025-08-14,1,933,740,14,3633.86
2025-08-14,2,758,634,17,3045.07
2025-08-14,3,738,564,10,2232.7799999999997
2025-08-14,4,593,472,6,750.96
2025-08-14,5,486,394,14,2528.71
2025-08-14,6,197,157,7,1093.06
2025-08-14,7,190,159,3,647.05
2025-08-15,1,1232,1067,17,3888.91
2025-08-15,2,800,735,19,4977.08
2025-08-15,3,823,609,10,1545.02
2025-08-15,4,645,544,7,2033.24
2025-08-15,5,401,331,11,1961.56
2025-08-15,6,243,183,9,1278.99
2025-08-15,7,184,149,3,1378.82
2025-08-16,1,1133,847,15,3213.3900000000003
2025-08-16,2,875,734,19,2705.4
2025-08-16,3,1030,775,11,1528.24
2025-08-16,4,770,674,8,1421.77
2025-08-16,5,617,546,19,5372.68
2025-08-16,6,276,212,9,1390.54
2025-08-16,7,193,163,3,232.60999999999999
2025-08-17,1,1205,912,18,2998.74
2025-08-17,2,707,526,13,3027.35
2025-08-17,3,807,712,9,1331.8
2025-08-17,4,656,529,6,984.37
2025-08-17,5,553,454,15,3997.15
2025-08-17,6,249,221,9,1361.25
2025-08-17,7,184,167,3,224.92
2025-08-18,1,953,747,15,3544.91
2025-08-18,2,678,618,14,2884.91
2025-08-18,3,829,721,10,1577.5
2025-08-18,4,401,330,4,504.42
2025-08-18,5,462,345,11,3057.07
2025-08-18,6,184,162,7,1250.95
2025-08-18,7,165,143,2,262.76
2025-08-19,1,1021,808,17,2557.35
2025-08-19,2,688,549,14,3111.82
2025-08-19,3,876,677,11,2423.09
